table,gender_blend,issue_age,duration,q_sel
t3286,80% Male,45,7,0.00201
t3286,80% Male,45,8,0.00231
t3286,80% Male,45,9,0.00262
t3286,80% Male,45,10,0.00298
t3286,80% Male,45,11,0.00337
t3286,80% Male,45,12,0.00383
t3286,80% Male,45,13,0.00436
t3286,80% Male,45,14,0.0049
t3286,80% Male,45,15,0.00552
t3286,80% Male,45,16,0.00624
t3286,80% Male,45,17,0.007
t3286,80% Male,45,18,0.00772
t3286,80% Male,45,19,0.0085
t3286,80% Male,45,20,0.00936
t3286,80% Male,45,21,0.01037
t3286,80% Male,45,22,0.01161
t3286,80% Male,45,23,0.01288
t3286,80% Male,45,24,0.01423
t3286,80% Male,45,25,0.01573
t3286,80% Male,46,1,5.8e-4
t3286,80% Male,46,2,8.2e-4
t3286,80% Male,46,3,0.00114
t3286,80% Male,46,4,0.00143
t3286,80% Male,46,5,0.00166
t3286,80% Male,46,6,0.00193
t3286,80% Male,46,7,0.00223
t3286,80% Male,46,8,0.00254
t3286,80% Male,46,9,0.00288
t3286,80% Male,46,10,0.00329
t3286,80% Male,46,11,0.00374
t3286,80% Male,46,12,0.00428
t3286,80% Male,46,13,0.00485
t3286,80% Male,46,14,0.00544
t3286,80% Male,46,15,0.00613
t3286,80% Male,46,16,0.00692
t3286,80% Male,46,17,0.00771
t3286,80% Male,46,18,0.00848
t3286,80% Male,46,19,0.00934
t3286,80% Male,46,20,0.01033
t3286,80% Male,46,21,0.01149
t3286,80% Male,46,22,0.01287
t3286,80% Male,46,23,0.01423
t3286,80% Male,46,24,0.01573
t3286,80% Male,46,25,0.01744
t3286,80% Male,47,1,6.3e-4
t3286,80% Male,47,2,8.8e-4
t3286,80% Male,47,3,0.00125
t3286,80% Male,47,4,0.00158
t3286,80% Male,47,5,0.00185
t3286,80% Male,47,6,0.00215
t3286,80% Male,47,7,0.00247
t3286,80% Male,47,8,0.0028
t3286,80% Male,47,9,0.00317
t3286,80% Male,47,10,0.00365
t3286,80% Male,47,11,0.00421
t3286,80% Male,47,12,0.00478
t3286,80% Male,47,13,0.00538
t3286,80% Male,47,14,0.00604
t3286,80% Male,47,15,0.00679
t3286,80% Male,47,16,0.00766
t3286,80% Male,47,17,0.00848
t3286,80% Male,47,18,0.00933
t3286,80% Male,47,19,0.01032
t3286,80% Male,47,20,0.01142
t3286,80% Male,47,21,0.01276
t3286,80% Male,47,22,0.01423
t3286,80% Male,47,23,0.01573
t3286,80% Male,47,24,0.01744
t3286,80% Male,47,25,0.01943
t3286,80% Male,48,1,6.8e-4
t3286,80% Male,48,2,9.5e-4
t3286,80% Male,48,3,0.00139
t3286,80% Male,48,4,0.00175
t3286,80% Male,48,5,0.00206
t3286,80% Male,48,6,0.0024
t3286,80% Male,48,7,0.00274
t3286,80% Male,48,8,0.00308
t3286,80% Male,48,9,0.00351
t3286,80% Male,48,10,0.00413
t3286,80% Male,48,11,0.00472
t3286,80% Male,48,12,0.00531
t3286,80% Male,48,13,0.00596
t3286,80% Male,48,14,0.00668
t3286,80% Male,48,15,0.0075
t3286,80% Male,48,16,0.00844
t3286,80% Male,48,17,0.00932
t3286,80% Male,48,18,0.0103
t3286,80% Male,48,19,0.01139
t3286,80% Male,48,20,0.01264
t3286,80% Male,48,21,0.01417
t3286,80% Male,48,22,0.01573
t3286,80% Male,48,23,0.01744
t3286,80% Male,48,24,0.01943
t3286,80% Male,48,25,0.02172
t3286,80% Male,49,1,7.2e-4
t3286,80% Male,49,2,0.00105
t3286,80% Male,49,3,0.00154
t3286,80% Male,49,4,0.00194
t3286,80% Male,49,5,0.0023
t3286,80% Male,49,6,0.00266
t3286,80% Male,49,7,0.00301
t3286,80% Male,49,8,0.00339
t3286,80% Male,49,9,0.00398
t3286,80% Male,49,10,0.00467
t3286,80% Male,49,11,0.00525
t3286,80% Male,49,12,0.00587
t3286,80% Male,49,13,0.00657
t3286,80% Male,49,14,0.00736
t3286,80% Male,49,15,0.00826
t3286,80% Male,49,16,0.00928
t3286,80% Male,49,17,0.01028
t3286,80% Male,49,18,0.01137
t3286,80% Male,49,19,0.01257
t3286,80% Male,49,20,0.01398
t3286,80% Male,49,21,0.01573
t3286,80% Male,49,22,0.01744
t3286,80% Male,49,23,0.01943
t3286,80% Male,49,24,0.02172
t3286,80% Male,49,25,0.0243
t3286,80% Male,50,1,7.6e-4
t3286,80% Male,50,2,0.00118
t3286,80% Male,50,3,0.00172
t3286,80% Male,50,4,0.00216
t3286,80% Male,50,5,0.00257
t3286,80% Male,50,6,0.00294
t3286,80% Male,50,7,0.0033
t3286,80% Male,50,8,0.00384
t3286,80% Male,50,9,0.00454
t3286,80% Male,50,10,0.00521
t3286,80% Male,50,11,0.00582
t3286,80% Male,50,12,0.0065
t3286,80% Male,50,13,0.00724
t3286,80% Male,50,14,0.0081
t3286,80% Male,50,15,0.0091
t3286,80% Male,50,16,0.01023
t3286,80% Male,50,17,0.01133
t3286,80% Male,50,18,0.01252
t3286,80% Male,50,19,0.01384
t3286,80% Male,50,20,0.01545
t3286,80% Male,50,21,0.01744
t3286,80% Male,50,22,0.01943
t3286,80% Male,50,23,0.02172
t3286,80% Male,50,24,0.0243
t3286,80% Male,50,25,0.02717
t3286,80% Male,51,1,7.9e-4
t3286,80% Male,51,2,0.00133
t3286,80% Male,51,3,0.00192
t3286,80% Male,51,4,0.00242
t3286,80% Male,51,5,0.00286
t3286,80% Male,51,6,0.00324
t3286,80% Male,51,7,0.00373
t3286,80% Male,51,8,0.00436
t3286,80% Male,51,9,0.00505
t3286,80% Male,51,10,0.00579
t3286,80% Male,51,11,0.00645
t3286,80% Male,51,12,0.00718
t3286,80% Male,51,13,0.00798
t3286,80% Male,51,14,0.00894
t3286,80% Male,51,15,0.01009
t3286,80% Male,51,16,0.01128
t3286,80% Male,51,17,0.01248
t3286,80% Male,51,18,0.01375
t3286,80% Male,51,19,0.01527
t3286,80% Male,51,20,0.01717
t3286,80% Male,51,21,0.01943
t3286,80% Male,51,22,0.02171
t3286,80% Male,51,23,0.02422
t3286,80% Male,51,24,0.02712
t3286,80% Male,51,25,0.03027
t3286,80% Male,52,1,8.4e-4
t3286,80% Male,52,2,0.00148
t3286,80% Male,52,3,0.00214
t3286,80% Male,52,4,0.00272
t3286,80% Male,52,5,0.00317
t3286,80% Male,52,6,0.00363
t3286,80% Male,52,7,0.0042
t3286,80% Male,52,8,0.00486
t3286,80% Male,52,9,0.00564
t3286,80% Male,52,10,0.00643
t3286,80% Male,52,11,0.00714
t3286,80% Male,52,12,0.00792
t3286,80% Male,52,13,0.00881
t3286,80% Male,52,14,0.00995
t3286,80% Male,52,15,0.0112
t3286,80% Male,52,16,0.01242
t3286,80% Male,52,17,0.0137
t3286,80% Male,52,18,0.01519
t3286,80% Male,52,19,0.017
t3286,80% Male,52,20,0.01917
t3286,80% Male,52,21,0.02168
t3286,80% Male,52,22,0.02418
t3286,80% Male,52,23,0.02697
t3286,80% Male,52,24,0.03013
t3286,80% Male,52,25,0.03361
t3286,80% Male,53,1,8.8e-4
t3286,80% Male,53,2,0.00165
t3286,80% Male,53,3,0.0024
t3286,80% Male,53,4,0.00306
t3286,80% Male,53,5,0.00354
t3286,80% Male,53,6,0.00407
t3286,80% Male,53,7,0.00468
t3286,80% Male,53,8,0.00544
t3286,80% Male,53,9,0.0063
t3286,80% Male,53,10,0.00712
t3286,80% Male,53,11,0.00788
t3286,80% Male,53,12,0.00875
t3286,80% Male,53,13,0.00984
t3286,80% Male,53,14,0.0111
t3286,80% Male,53,15,0.01236
t3286,80% Male,53,16,0.01365
t3286,80% Male,53,17,0.01515
t3286,80% Male,53,18,0.01695
t3286,80% Male,53,19,0.01906
t3286,80% Male,53,20,0.0215
t3286,80% Male,53,21,0.02415
t3286,80% Male,53,22,0.02694
t3286,80% Male,53,23,0.03007
t3286,80% Male,53,24,0.03352
t3286,80% Male,53,25,0.03733
t3286,80% Male,54,1,9.4e-4
t3286,80% Male,54,2,0.00179
t3286,80% Male,54,3,0.00268
t3286,80% Male,54,4,0.00342
t3286,80% Male,54,5,0.00396
t3286,80% Male,54,6,0.00452
t3286,80% Male,54,7,0.00521
t3286,80% Male,54,8,0.0061
t3286,80% Male,54,9,0.00703
t3286,80% Male,54,10,0.00786
t3286,80% Male,54,11,0.00871
t3286,80% Male,54,12,0.00976
t3286,80% Male,54,13,0.01102
t3286,80% Male,54,14,0.01229
t3286,80% Male,54,15,0.01359
t3286,80% Male,54,16,0.01509
t3286,80% Male,54,17,0.01689
t3286,80% Male,54,18,0.01899
t3286,80% Male,54,19,0.02143
t3286,80% Male,54,20,0.02408
t3286,80% Male,54,21,0.02693
t3286,80% Male,54,22,0.03007
t3286,80% Male,54,23,0.03352
t3286,80% Male,54,24,0.03733
t3286,80% Male,54,25,0.04151
t3286,80% Male,55,1,0.00101
t3286,80% Male,55,2,0.00192
t3286,80% Male,55,3,0.00297
t3286,80% Male,55,4,0.00377
t3286,80% Male,55,5,0.00436
t3286,80% Male,55,6,0.00499
t3286,80% Male,55,7,0.00579
t3286,80% Male,55,8,0.0068
t3286,80% Male,55,9,0.00776
t3286,80% Male,55,10,0.00866
t3286,80% Male,55,11,0.00965
t3286,80% Male,55,12,0.01085
t3286,80% Male,55,13,0.0122
t3286,80% Male,55,14,0.0135
t3286,80% Male,55,15,0.01502
t3286,80% Male,55,16,0.01683
t3286,80% Male,55,17,0.01893
t3286,80% Male,55,18,0.02136
t3286,80% Male,55,19,0.02399
t3286,80% Male,55,20,0.02688
t3286,80% Male,55,21,0.03007
t3286,80% Male,55,22,0.03352
t3286,80% Male,55,23,0.03733
t3286,80% Male,55,24,0.04151
t3286,80% Male,55,25,0.04617
t3286,80% Male,56,1,0.00113
t3286,80% Male,56,2,0.00204
t3286,80% Male,56,3,0.00326
t3286,80% Male,56,4,0.00412
t3286,80% Male,56,5,0.00478
t3286,80% Male,56,6,0.00549
t3286,80% Male,56,7,0.00643
t3286,80% Male,56,8,0.00749
t3286,80% Male,56,9,0.00848
t3286,80% Male,56,10,0.00951
t3286,80% Male,56,11,0.01062
t3286,80% Male,56,12,0.012
t3286,80% Male,56,13,0.01339
t3286,80% Male,56,14,0.01492
t3286,80% Male,56,15,0.01674
t3286,80% Male,56,16,0.01883
t3286,80% Male,56,17,0.02129
t3286,80% Male,56,18,0.02389
t3286,80% Male,56,19,0.02676
t3286,80% Male,56,20,0.03001
t3286,80% Male,56,21,0.03352
t3286,80% Male,56,22,0.03733
t3286,80% Male,56,23,0.04151
t3286,80% Male,56,24,0.04617
t3286,80% Male,56,25,0.0515
t3286,80% Male,57,1,0.00129
t3286,80% Male,57,2,0.00217
t3286,80% Male,57,3,0.00355
t3286,80% Male,57,4,0.0045
t3286,80% Male,57,5,0.00525
t3286,80% Male,57,6,0.00605
t3286,80% Male,57,7,0.00712
t3286,80% Male,57,8,0.00822
t3286,80% Male,57,9,0.00925
t3286,80% Male,57,10,0.01037
t3286,80% Male,57,11,0.01165
t3286,80% Male,57,12,0.01313
t3286,80% Male,57,13,0.01477
t3286,80% Male,57,14,0.01658
t3286,80% Male,57,15,0.01865
t3286,80% Male,57,16,0.02109
t3286,80% Male,57,17,0.02376
t3286,80% Male,57,18,0.02666
t3286,80% Male,57,19,0.02988
t3286,80% Male,57,20,0.03343
t3286,80% Male,57,21,0.03733
t3286,80% Male,57,22,0.04151
t3286,80% Male,57,23,0.04617
t3286,80% Male,57,24,0.0515
t3286,80% Male,57,25,0.05752
t3286,80% Male,58,1,0.00148
t3286,80% Male,58,2,0.00232
t3286,80% Male,58,3,0.00382
t3286,80% Male,58,4,0.00492
t3286,80% Male,58,5,0.00572
t3286,80% Male,58,6,0.00668
t3286,80% Male,58,7,0.00781
t3286,80% Male,58,8,0.00893
t3286,80% Male,58,9,0.01005
t3286,80% Male,58,10,0.0113
t3286,80% Male,58,11,0.01267
t3286,80% Male,58,12,0.01436
t3286,80% Male,58,13,0.01635
t3286,80% Male,58,14,0.01842
t3286,80% Male,58,15,0.02079
t3286,80% Male,58,16,0.02342
t3286,80% Male,58,17,0.02652
t3286,80% Male,58,18,0.02972
t3286,80% Male,58,19,0.03319
t3286,80% Male,58,20,0.03706
t3286,80% Male,58,21,0.04151
t3286,80% Male,58,22,0.04617
t3286,80% Male,58,23,0.0515
t3286,80% Male,58,24,0.05752
t3286,80% Male,58,25,0.06453
t3286,80% Male,59,1,0.00168
t3286,80% Male,59,2,0.0025
t3286,80% Male,59,3,0.00409
t3286,80% Male,59,4,0.0053
t3286,80% Male,59,5,0.00621
t3286,80% Male,59,6,0.00732
t3286,80% Male,59,7,0.00849
t3286,80% Male,59,8,0.00962
t3286,80% Male,59,9,0.01083
t3286,80% Male,59,10,0.01219
t3286,80% Male,59,11,0.01382
t3286,80% Male,59,12,0.01586
t3286,80% Male,59,13,0.01805
t3286,80% Male,59,14,0.02044
t3286,80% Male,59,15,0.02296
t3286,80% Male,59,16,0.02602
t3286,80% Male,59,17,0.02946
t3286,80% Male,59,18,0.03289
t3286,80% Male,59,19,0.03672
t3286,80% Male,59,20,0.04121
t3286,80% Male,59,21,0.04617
t3286,80% Male,59,22,0.0515
t3286,80% Male,59,23,0.05752
t3286,80% Male,59,24,0.06453
t3286,80% Male,59,25,0.0728
t3286,80% Male,60,1,0.00188
t3286,80% Male,60,2,0.00273
t3286,80% Male,60,3,0.00437
t3286,80% Male,60,4,0.00565
t3286,80% Male,60,5,0.00674
t3286,80% Male,60,6,0.00794
t3286,80% Male,60,7,0.00908
t3286,80% Male,60,8,0.01025
t3286,80% Male,60,9,0.0116
t3286,80% Male,60,10,0.01319
t3286,80% Male,60,11,0.01522
t3286,80% Male,60,12,0.01746
t3286,80% Male,60,13,0.01991
t3286,80% Male,60,14,0.02241
t3286,80% Male,60,15,0.02535
t3286,80% Male,60,16,0.02877
t3286,80% Male,60,17,0.03238
t3286,80% Male,60,18,0.03626
t3286,80% Male,60,19,0.04087
t3286,80% Male,60,20,0.046
t3286,80% Male,60,21,0.0515
t3286,80% Male,60,22,0.05752
t3286,80% Male,60,23,0.06453
t3286,80% Male,60,24,0.0728
t3286,80% Male,60,25,0.0823
t3286,80% Male,61,1,0.00204
t3286,80% Male,61,2,0.00302
t3286,80% Male,61,3,0.00466
t3286,80% Male,61,4,0.006
t3286,80% Male,61,5,0.00726
t3286,80% Male,61,6,0.00847
t3286,80% Male,61,7,0.00956
t3286,80% Male,61,8,0.01081
t3286,80% Male,61,9,0.01234
t3286,80% Male,61,10,0.01428
t3286,80% Male,61,11,0.0165
t3286,80% Male,61,12,0.01891
t3286,80% Male,61,13,0.02171
t3286,80% Male,61,14,0.02459
t3286,80% Male,61,15,0.0279
t3286,80% Male,61,16,0.0315
t3286,80% Male,61,17,0.0356
t3286,80% Male,61,18,0.04034
t3286,80% Male,61,19,0.04576
t3286,80% Male,61,20,0.05137
t3286,80% Male,61,21,0.05752
t3286,80% Male,61,22,0.06453
t3286,80% Male,61,23,0.0728
t3286,80% Male,61,24,0.0823
t3286,80% Male,61,25,0.0932
t3286,80% Male,62,1,0.00218
t3286,80% Male,62,2,0.00335
t3286,80% Male,62,3,0.00499
t3286,80% Male,62,4,0.00641
t3286,80% Male,62,5,0.00779
t3286,80% Male,62,6,0.009
t3286,80% Male,62,7,0.01005
t3286,80% Male,62,8,0.01137
t3286,80% Male,62,9,0.01312
t3286,80% Male,62,10,0.01525
t3286,80% Male,62,11,0.01763
t3286,80% Male,62,12,0.0202
t3286,80% Male,62,13,0.02328
t3286,80% Male,62,14,0.02691
t3286,80% Male,62,15,0.03039
t3286,80% Male,62,16,0.03452
t3286,80% Male,62,17,0.03948
t3286,80% Male,62,18,0.04496
t3286,80% Male,62,19,0.05097
t3286,80% Male,62,20,0.05734
t3286,80% Male,62,21,0.06453
t3286,80% Male,62,22,0.0728
t3286,80% Male,62,23,0.0823
t3286,80% Male,62,24,0.0932
t3286,80% Male,62,25,0.10553
t3286,80% Male,63,1,0.00231
t3286,80% Male,63,2,0.00373
t3286,80% Male,63,3,0.00536
t3286,80% Male,63,4,0.00689
t3286,80% Male,63,5,0.00834
t3286,80% Male,63,6,0.00952
t3286,80% Male,63,7,0.01064
t3286,80% Male,63,8,0.01214
t3286,80% Male,63,9,0.0141
t3286,80% Male,63,10,0.01633
t3286,80% Male,63,11,0.01884
t3286,80% Male,63,12,0.02155
t3286,80% Male,63,13,0.02486
t3286,80% Male,63,14,0.0291
t3286,80% Male,63,15,0.0331
t3286,80% Male,63,16,0.03816
t3286,80% Male,63,17,0.044
t3286,80% Male,63,18,0.0501
t3286,80% Male,63,19,0.05682
t3286,80% Male,63,20,0.06435
t3286,80% Male,63,21,0.0728
t3286,80% Male,63,22,0.0823
t3286,80% Male,63,23,0.0932
t3286,80% Male,63,24,0.10551
t3286,80% Male,63,25,0.11928
t3286,80% Male,64,1,0.00244
t3286,80% Male,64,2,0.00412
t3286,80% Male,64,3,0.00578
t3286,80% Male,64,4,0.00741
t3286,80% Male,64,5,0.00893
t3286,80% Male,64,6,0.0101
t3286,80% Male,64,7,0.01143
t3286,80% Male,64,8,0.01316
t3286,80% Male,64,9,0.01529
t3286,80% Male,64,10,0.01773
t3286,80% Male,64,11,0.02035
t3286,80% Male,64,12,0.02315
t3286,80% Male,64,13,0.02673
t3286,80% Male,64,14,0.03149
t3286,80% Male,64,15,0.03631
t3286,80% Male,64,16,0.04228
t3286,80% Male,64,17,0.04868
t3286,80% Male,64,18,0.0557
t3286,80% Male,64,19,0.0637
t3286,80% Male,64,20,0.07264
t3286,80% Male,64,21,0.08225
t3286,80% Male,64,22,0.09311
t3286,80% Male,64,23,0.10543
t3286,80% Male,64,24,0.11919
t3286,80% Male,64,25,0.13424
t3286,80% Male,65,1,0.00257
t3286,80% Male,65,2,0.0045
t3286,80% Male,65,3,0.00623
t3286,80% Male,65,4,0.00797
t3286,80% Male,65,5,0.0096
t3286,80% Male,65,6,0.01087
t3286,80% Male,65,7,0.01238
t3286,80% Male,65,8,0.01431
t3286,80% Male,65,9,0.01663
t3286,80% Male,65,10,0.01943
t3286,80% Male,65,11,0.02216
t3286,80% Male,65,12,0.02525
t3286,80% Male,65,13,0.02898
t3286,80% Male,65,14,0.03419
t3286,80% Male,65,15,0.03992
t3286,80% Male,65,16,0.04666
t3286,80% Male,65,17,0.05427
t3286,80% Male,65,18,0.06253
t3286,80% Male,65,19,0.07193
t3286,80% Male,65,20,0.08192
t3286,80% Male,65,21,0.09294
t3286,80% Male,65,22,0.10524
t3286,80% Male,65,23,0.11902
t3286,80% Male,65,24,0.13409
t3286,80% Male,65,25,0.15015
t3286,80% Male,66,1,0.00271
t3286,80% Male,66,2,0.00483
t3286,80% Male,66,3,0.0067
t3286,80% Male,66,4,0.0086
t3286,80% Male,66,5,0.0104
t3286,80% Male,66,6,0.01178
t3286,80% Male,66,7,0.01348
t3286,80% Male,66,8,0.01562
t3286,80% Male,66,9,0.01826
t3286,80% Male,66,10,0.02128
t3286,80% Male,66,11,0.02437
t3286,80% Male,66,12,0.02778
t3286,80% Male,66,13,0.03176
t3286,80% Male,66,14,0.03753
t3286,80% Male,66,15,0.04387
t3286,80% Male,66,16,0.05165
t3286,80% Male,66,17,0.0611
t3286,80% Male,66,18,0.07083
t3286,80% Male,66,19,0.08153
t3286,80% Male,66,20,0.09257
t3286,80% Male,66,21,0.10498
t3286,80% Male,66,22,0.11878
t3286,80% Male,66,23,0.13388
t3286,80% Male,66,24,0.14996
t3286,80% Male,66,25,0.16667
t3286,80% Male,67,1,0.00288
t3286,80% Male,67,2,0.00514
t3286,80% Male,67,3,0.00722
t3286,80% Male,67,4,0.00934
t3286,80% Male,67,5,0.01126
t3286,80% Male,67,6,0.01283
t3286,80% Male,67,7,0.01473
t3286,80% Male,67,8,0.01714
t3286,80% Male,67,9,0.02009
t3286,80% Male,67,10,0.02348
t3286,80% Male,67,11,0.02701
t3286,80% Male,67,12,0.03088
t3286,80% Male,67,13,0.03569
t3286,80% Male,67,14,0.04171
t3286,80% Male,67,15,0.04865
t3286,80% Male,67,16,0.05767
t3286,80% Male,67,17,0.06888
t3286,80% Male,67,18,0.07995
t3286,80% Male,67,19,0.09214
t3286,80% Male,67,20,0.10457
t3286,80% Male,67,21,0.1185
t3286,80% Male,67,22,0.13362
t3286,80% Male,67,23,0.14974
t3286,80% Male,67,24,0.16647
t3286,80% Male,67,25,0.1834
t3286,80% Male,68,1,0.00308
t3286,80% Male,68,2,0.00546
t3286,80% Male,68,3,0.00779
t3286,80% Male,68,4,0.01019
t3286,80% Male,68,5,0.0122
t3286,80% Male,68,6,0.01401
t3286,80% Male,68,7,0.01611
t3286,80% Male,68,8,0.01881
t3286,80% Male,68,9,0.02228
t3286,80% Male,68,10,0.02611
t3286,80% Male,68,11,0.03014
t3286,80% Male,68,12,0.03492
t3286,80% Male,68,13,0.04052
t3286,80% Male,68,14,0.04697
t3286,80% Male,68,15,0.05489
t3286,80% Male,68,16,0.06532
t3286,80% Male,68,17,0.07787
t3286,80% Male,68,18,0.09044
t3286,80% Male,68,19,0.10406
t3286,80% Male,68,20,0.11801
t3286,80% Male,68,21,0.13332
t3286,80% Male,68,22,0.14947
t3286,80% Male,68,23,0.16624
t3286,80% Male,68,24,0.1832
t3286,80% Male,68,25,0.20011
t3286,80% Male,69,1,0.0033
t3286,80% Male,69,2,0.00576
t3286,80% Male,69,3,0.00839
t3286,80% Male,69,4,0.01111
t3286,80% Male,69,5,0.01327
t3286,80% Male,69,6,0.0152
t3286,80% Male,69,7,0.01754
t3286,80% Male,69,8,0.0208
t3286,80% Male,69,9,0.0247
t3286,80% Male,69,10,0.029
t3286,80% Male,69,11,0.03408
t3286,80% Male,69,12,0.03957
t3286,80% Male,69,13,0.04594
t3286,80% Male,69,14,0.05354
t3286,80% Male,69,15,0.0634
t3286,80% Male,69,16,0.07487
t3286,80% Male,69,17,0.08882
t3286,80% Male,69,18,0.10286
t3286,80% Male,69,19,0.11748
t3286,80% Male,69,20,0.13281
t3286,80% Male,69,21,0.14916
t3286,80% Male,69,22,0.16597
t3286,80% Male,69,23,0.18297
t3286,80% Male,69,24,0.19993
t3286,80% Male,69,25,0.21636
t3286,80% Male,70,1,0.00352
t3286,80% Male,70,2,0.00605
t3286,80% Male,70,3,0.00897
t3286,80% Male,70,4,0.01202
t3286,80% Male,70,5,0.01426
t3286,80% Male,70,6,0.01637
t3286,80% Male,70,7,0.01917
t3286,80% Male,70,8,0.023
t3286,80% Male,70,9,0.02719
t3286,80% Male,70,10,0.03221
t3286,80% Male,70,11,0.03855
t3286,80% Male,70,12,0.04496
t3286,80% Male,70,13,0.05228
t3286,80% Male,70,14,0.06171
t3286,80% Male,70,15,0.07259
t3286,80% Male,70,16,0.08563
t3286,80% Male,70,17,0.10131
t3286,80% Male,70,18,0.1169
t3286,80% Male,70,19,0.13226
t3286,80% Male,70,20,0.14864
t3286,80% Male,70,21,0.16566
t3286,80% Male,70,22,0.18271
t3286,80% Male,70,23,0.19971
t3286,80% Male,70,24,0.21619
t3286,80% Male,70,25,0.23151
t3286,80% Male,71,1,0.00376
t3286,80% Male,71,2,0.00634
t3286,80% Male,71,3,0.00958
t3286,80% Male,71,4,0.01298
t3286,80% Male,71,5,0.01526
t3286,80% Male,71,6,0.01781
t3286,80% Male,71,7,0.02109
t3286,80% Male,71,8,0.02521
t3286,80% Male,71,9,0.03012
t3286,80% Male,71,10,0.0362
t3286,80% Male,71,11,0.04374
t3286,80% Male,71,12,0.05121
t3286,80% Male,71,13,0.05997
t3286,80% Male,71,14,0.07057
t3286,80% Male,71,15,0.08191
t3286,80% Male,71,16,0.09734
t3286,80% Male,71,17,0.11469
t3286,80% Male,71,18,0.13166
t3286,80% Male,71,19,0.14808
t3286,80% Male,71,20,0.16515
t3286,80% Male,71,21,0.18242
t3286,80% Male,71,22,0.19948
t3286,80% Male,71,23,0.216
t3286,80% Male,71,24,0.23136
t3286,80% Male,71,25,0.24772
t3286,80% Male,72,1,0.00403
t3286,80% Male,72,2,0.00667
t3286,80% Male,72,3,0.01027
t3286,80% Male,72,4,0.01402
t3286,80% Male,72,5,0.01656
t3286,80% Male,72,6,0.01953
t3286,80% Male,72,7,0.02318
t3286,80% Male,72,8,0.02772
t3286,80% Male,72,9,0.03375
t3286,80% Male,72,10,0.04104
t3286,80% Male,72,11,0.05
t3286,80% Male,72,12,0.0587
t3286,80% Male,72,13,0.06875
t3286,80% Male,72,14,0.07993
t3286,80% Male,72,15,0.09446
t3286,80% Male,72,16,0.11198
t3286,80% Male,72,17,0.13017
t3286,80% Male,72,18,0.14748
t3286,80% Male,72,19,0.16461
t3286,80% Male,72,20,0.18193
t3286,80% Male,72,21,0.19922
t3286,80% Male,72,22,0.21579
t3286,80% Male,72,23,0.23121
t3286,80% Male,72,24,0.24761
t3286,80% Male,72,25,0.26684
t3286,80% Male,73,1,0.00437
t3286,80% Male,73,2,0.00712
t3286,80% Male,73,3,0.01111
t3286,80% Male,73,4,0.01522
t3286,80% Male,73,5,0.01818
t3286,80% Male,73,6,0.02151
t3286,80% Male,73,7,0.02565
t3286,80% Male,73,8,0.03086
t3286,80% Male,73,9,0.0381
t3286,80% Male,73,10,0.04671
t3286,80% Male,73,11,0.05755
t3286,80% Male,73,12,0.06728
t3286,80% Male,73,13,0.07812
t3286,80% Male,73,14,0.09186
t3286,80% Male,73,15,0.10936
t3286,80% Male,73,16,0.1286
t3286,80% Male,73,17,0.14685
t3286,80% Male,73,18,0.16402
t3286,80% Male,73,19,0.1814
t3286,80% Male,73,20,0.19876
t3286,80% Male,73,21,0.21558
t3286,80% Male,73,22,0.23104
t3286,80% Male,73,23,0.24749
t3286,80% Male,73,24,0.26676
t3286,80% Male,73,25,0.28755
t3286,80% Male,74,1,0.00476
t3286,80% Male,74,2,0.00768
t3286,80% Male,74,3,0.01212
t3286,80% Male,74,4,0.0166
t3286,80% Male,74,5,0.01994
t3286,80% Male,74,6,0.02381
t3286,80% Male,74,7,0.02855
t3286,80% Male,74,8,0.03464
t3286,80% Male,74,9,0.04331
t3286,80% Male,74,10,0.05343
t3286,80% Male,74,11,0.06606
t3286,80% Male,74,12,0.07657
t3286,80% Male,74,13,0.08962
t3286,80% Male,74,14,0.10648
t3286,80% Male,74,15,0.12527
t3286,80% Male,74,16,0.14549
t3286,80% Male,74,17,0.1634
t3286,80% Male,74,18,0.18084
t3286,80% Male,74,19,0.19827
t3286,80% Male,74,20,0.21516
t3286,80% Male,74,21,0.23087
t3286,80% Male,74,22,0.24736
t3286,80% Male,74,23,0.26668
t3286,80% Male,74,24,0.28751
t3286,80% Male,74,25,0.30992
t3286,80% Male,75,1,0.00519
t3286,80% Male,75,2,0.00832
t3286,80% Male,75,3,0.01329
t3286,80% Male,75,4,0.01834
t3286,80% Male,75,5,0.02213
t3286,80% Male,75,6,0.0266
t3286,80% Male,75,7,0.03213
t3286,80% Male,75,8,0.03945
t3286,80% Male,75,9,0.0497
t3286,80% Male,75,10,0.06109
t3286,80% Male,75,11,0.0753
t3286,80% Male,75,12,0.08793
t3286,80% Male,75,13,0.10422
t3286,80% Male,75,14,0.12315
t3286,80% Male,75,15,0.14377
t3286,80% Male,75,16,0.16282
t3286,80% Male,75,17,0.18031
t3286,80% Male,75,18,0.19779
t3286,80% Male,75,19,0.21474
t3286,80% Male,75,20,0.23052
t3286,80% Male,75,21,0.24723
t3286,80% Male,75,22,0.26659
t3286,80% Male,75,23,0.28745
t3286,80% Male,75,24,0.3099
t3286,80% Male,75,25,0.33352
t3286,80% Male,76,1,0.0056
t3286,80% Male,76,2,0.00893
t3286,80% Male,76,3,0.01438
t3286,80% Male,76,4,0.0201
t3286,80% Male,76,5,0.02448
t3286,80% Male,76,6,0.02956
