table,gender_blend,tobacco,issue_age,duration,q_sel
t3332,60% Male,Smoker,63,2,0.00704
t3332,60% Male,Smoker,63,3,0.01154
t3332,60% Male,Smoker,63,4,0.0157
t3332,60% Male,Smoker,63,5,0.01855
t3332,60% Male,Smoker,63,6,0.02085
t3332,60% Male,Smoker,63,7,0.02271
t3332,60% Male,Smoker,63,8,0.02511
t3332,60% Male,Smoker,63,9,0.02813
t3332,60% Male,Smoker,63,10,0.03133
t3332,60% Male,Smoker,63,11,0.03461
t3332,60% Male,Smoker,63,12,0.03815
t3332,60% Male,Smoker,63,13,0.04274
t3332,60% Male,Smoker,63,14,0.0482
t3332,60% Male,Smoker,63,15,0.05175
t3332,60% Male,Smoker,63,16,0.05556
t3332,60% Male,Smoker,63,17,0.06171
t3332,60% Male,Smoker,63,18,0.06732
t3332,60% Male,Smoker,63,19,0.07327
t3332,60% Male,Smoker,63,20,0.07976
t3332,60% Male,Smoker,63,21,0.08856
t3332,60% Male,Smoker,63,22,0.09786
t3332,60% Male,Smoker,63,23,0.10757
t3332,60% Male,Smoker,63,24,0.12008
t3332,60% Male,Smoker,63,25,0.13282
t3332,60% Male,Smoker,64,1,0.00415
t3332,60% Male,Smoker,64,2,0.00776
t3332,60% Male,Smoker,64,3,0.01254
t3332,60% Male,Smoker,64,4,0.01709
t3332,60% Male,Smoker,64,5,0.0202
t3332,60% Male,Smoker,64,6,0.02225
t3332,60% Male,Smoker,64,7,0.02446
t3332,60% Male,Smoker,64,8,0.02735
t3332,60% Male,Smoker,64,9,0.03057
t3332,60% Male,Smoker,64,10,0.03343
t3332,60% Male,Smoker,64,11,0.03682
t3332,60% Male,Smoker,64,12,0.04036
t3332,60% Male,Smoker,64,13,0.04474
t3332,60% Male,Smoker,64,14,0.05126
t3332,60% Male,Smoker,64,15,0.05496
t3332,60% Male,Smoker,64,16,0.06137
t3332,60% Male,Smoker,64,17,0.06716
t3332,60% Male,Smoker,64,18,0.07312
t3332,60% Male,Smoker,64,19,0.07959
t3332,60% Male,Smoker,64,20,0.08856
t3332,60% Male,Smoker,64,21,0.09786
t3332,60% Male,Smoker,64,22,0.10757
t3332,60% Male,Smoker,64,23,0.12008
t3332,60% Male,Smoker,64,24,0.13282
t3332,60% Male,Smoker,64,25,0.14679
t3332,60% Male,Smoker,65,1,0.00454
t3332,60% Male,Smoker,65,2,0.0085
t3332,60% Male,Smoker,65,3,0.01358
t3332,60% Male,Smoker,65,4,0.01858
t3332,60% Male,Smoker,65,5,0.02178
t3332,60% Male,Smoker,65,6,0.02413
t3332,60% Male,Smoker,65,7,0.02681
t3332,60% Male,Smoker,65,8,0.0298
t3332,60% Male,Smoker,65,9,0.03269
t3332,60% Male,Smoker,65,10,0.03662
t3332,60% Male,Smoker,65,11,0.04007
t3332,60% Male,Smoker,65,12,0.04325
t3332,60% Male,Smoker,65,13,0.04753
t3332,60% Male,Smoker,65,14,0.05436
t3332,60% Male,Smoker,65,15,0.06075
t3332,60% Male,Smoker,65,16,0.06677
t3332,60% Male,Smoker,65,17,0.07268
t3332,60% Male,Smoker,65,18,0.07942
t3332,60% Male,Smoker,65,19,0.08837
t3332,60% Male,Smoker,65,20,0.09786
t3332,60% Male,Smoker,65,21,0.10757
t3332,60% Male,Smoker,65,22,0.12008
t3332,60% Male,Smoker,65,23,0.13282
t3332,60% Male,Smoker,65,24,0.14679
t3332,60% Male,Smoker,65,25,0.16149
t3332,60% Male,Smoker,66,1,0.00495
t3332,60% Male,Smoker,66,2,0.00926
t3332,60% Male,Smoker,66,3,0.0147
t3332,60% Male,Smoker,66,4,0.02023
t3332,60% Male,Smoker,66,5,0.02376
t3332,60% Male,Smoker,66,6,0.02642
t3332,60% Male,Smoker,66,7,0.02925
t3332,60% Male,Smoker,66,8,0.03225
t3332,60% Male,Smoker,66,9,0.03582
t3332,60% Male,Smoker,66,10,0.03994
t3332,60% Male,Smoker,66,11,0.04302
t3332,60% Male,Smoker,66,12,0.04716
t3332,60% Male,Smoker,66,13,0.05037
t3332,60% Male,Smoker,66,14,0.05772
t3332,60% Male,Smoker,66,15,0.06496
t3332,60% Male,Smoker,66,16,0.07208
t3332,60% Male,Smoker,66,17,0.07925
t3332,60% Male,Smoker,66,18,0.08828
t3332,60% Male,Smoker,66,19,0.09786
t3332,60% Male,Smoker,66,20,0.10757
t3332,60% Male,Smoker,66,21,0.12008
t3332,60% Male,Smoker,66,22,0.13282
t3332,60% Male,Smoker,66,23,0.14679
t3332,60% Male,Smoker,66,24,0.16149
t3332,60% Male,Smoker,66,25,0.17671
t3332,60% Male,Smoker,67,1,0.00538
t3332,60% Male,Smoker,67,2,0.01007
t3332,60% Male,Smoker,67,3,0.01593
t3332,60% Male,Smoker,67,4,0.0221
t3332,60% Male,Smoker,67,5,0.02598
t3332,60% Male,Smoker,67,6,0.02886
t3332,60% Male,Smoker,67,7,0.03187
t3332,60% Male,Smoker,67,8,0.03538
t3332,60% Male,Smoker,67,9,0.0391
t3332,60% Male,Smoker,67,10,0.04279
t3332,60% Male,Smoker,67,11,0.04679
t3332,60% Male,Smoker,67,12,0.05006
t3332,60% Male,Smoker,67,13,0.05434
t3332,60% Male,Smoker,67,14,0.06265
t3332,60% Male,Smoker,67,15,0.07108
t3332,60% Male,Smoker,67,16,0.07896
t3332,60% Male,Smoker,67,17,0.08823
t3332,60% Male,Smoker,67,18,0.09767
t3332,60% Male,Smoker,67,19,0.10757
t3332,60% Male,Smoker,67,20,0.12008
t3332,60% Male,Smoker,67,21,0.13282
t3332,60% Male,Smoker,67,22,0.14679
t3332,60% Male,Smoker,67,23,0.16149
t3332,60% Male,Smoker,67,24,0.17671
t3332,60% Male,Smoker,67,25,0.19189
t3332,60% Male,Smoker,68,1,0.00584
t3332,60% Male,Smoker,68,2,0.01094
t3332,60% Male,Smoker,68,3,0.01734
t3332,60% Male,Smoker,68,4,0.02429
t3332,60% Male,Smoker,68,5,0.02845
t3332,60% Male,Smoker,68,6,0.03147
t3332,60% Male,Smoker,68,7,0.03504
t3332,60% Male,Smoker,68,8,0.03871
t3332,60% Male,Smoker,68,9,0.04243
t3332,60% Male,Smoker,68,10,0.04642
t3332,60% Male,Smoker,68,11,0.04976
t3332,60% Male,Smoker,68,12,0.05427
t3332,60% Male,Smoker,68,13,0.06201
t3332,60% Male,Smoker,68,14,0.06868
t3332,60% Male,Smoker,68,15,0.07804
t3332,60% Male,Smoker,68,16,0.08695
t3332,60% Male,Smoker,68,17,0.09746
t3332,60% Male,Smoker,68,18,0.10722
t3332,60% Male,Smoker,68,19,0.12008
t3332,60% Male,Smoker,68,20,0.13282
t3332,60% Male,Smoker,68,21,0.14679
t3332,60% Male,Smoker,68,22,0.16149
t3332,60% Male,Smoker,68,23,0.17671
t3332,60% Male,Smoker,68,24,0.19189
t3332,60% Male,Smoker,68,25,0.20695
t3332,60% Male,Smoker,69,1,0.00634
t3332,60% Male,Smoker,69,2,0.0119
t3332,60% Male,Smoker,69,3,0.01896
t3332,60% Male,Smoker,69,4,0.02679
t3332,60% Male,Smoker,69,5,0.03099
t3332,60% Male,Smoker,69,6,0.03462
t3332,60% Male,Smoker,69,7,0.03835
t3332,60% Male,Smoker,69,8,0.042
t3332,60% Male,Smoker,69,9,0.045469999999999997
t3332,60% Male,Smoker,69,10,0.04945
t3332,60% Male,Smoker,69,11,0.05419
t3332,60% Male,Smoker,69,12,0.06138
t3332,60% Male,Smoker,69,13,0.06814
t3332,60% Male,Smoker,69,14,0.07606
t3332,60% Male,Smoker,69,15,0.0863
t3332,60% Male,Smoker,69,16,0.09616
t3332,60% Male,Smoker,69,17,0.10696
t3332,60% Male,Smoker,69,18,0.11958
t3332,60% Male,Smoker,69,19,0.13282
t3332,60% Male,Smoker,69,20,0.14679
t3332,60% Male,Smoker,69,21,0.16149
t3332,60% Male,Smoker,69,22,0.17671
t3332,60% Male,Smoker,69,23,0.19189
t3332,60% Male,Smoker,69,24,0.20695
t3332,60% Male,Smoker,69,25,0.2218
t3332,60% Male,Smoker,70,1,0.0069
t3332,60% Male,Smoker,70,2,0.01297
t3332,60% Male,Smoker,70,3,0.0208
t3332,60% Male,Smoker,70,4,0.02957
t3332,60% Male,Smoker,70,5,0.03412
t3332,60% Male,Smoker,70,6,0.03793
t3332,60% Male,Smoker,70,7,0.04161
t3332,60% Male,Smoker,70,8,0.04507
t3332,60% Male,Smoker,70,9,0.04932
t3332,60% Male,Smoker,70,10,0.05415
t3332,60% Male,Smoker,70,11,0.06074
t3332,60% Male,Smoker,70,12,0.06759
t3332,60% Male,Smoker,70,13,0.07499
t3332,60% Male,Smoker,70,14,0.08409
t3332,60% Male,Smoker,70,15,0.09538
t3332,60% Male,Smoker,70,16,0.10591
t3332,60% Male,Smoker,70,17,0.11919
t3332,60% Male,Smoker,70,18,0.13282
t3332,60% Male,Smoker,70,19,0.14679
t3332,60% Male,Smoker,70,20,0.16149
t3332,60% Male,Smoker,70,21,0.17671
t3332,60% Male,Smoker,70,22,0.19189
t3332,60% Male,Smoker,70,23,0.20695
t3332,60% Male,Smoker,70,24,0.2218
t3332,60% Male,Smoker,70,25,0.23541
t3332,60% Male,Smoker,71,1,0.00755
t3332,60% Male,Smoker,71,2,0.01416
t3332,60% Male,Smoker,71,3,0.02285
t3332,60% Male,Smoker,71,4,0.0326
t3332,60% Male,Smoker,71,5,0.03741
t3332,60% Male,Smoker,71,6,0.04116
t3332,60% Male,Smoker,71,7,0.04464
t3332,60% Male,Smoker,71,8,0.04885
t3332,60% Male,Smoker,71,9,0.05373
t3332,60% Male,Smoker,71,10,0.05997
t3332,60% Male,Smoker,71,11,0.06704
t3332,60% Male,Smoker,71,12,0.0743
t3332,60% Male,Smoker,71,13,0.08157
t3332,60% Male,Smoker,71,14,0.09287
t3332,60% Male,Smoker,71,15,0.10501
t3332,60% Male,Smoker,71,16,0.11831
t3332,60% Male,Smoker,71,17,0.13273
t3332,60% Male,Smoker,71,18,0.14679
t3332,60% Male,Smoker,71,19,0.16149
t3332,60% Male,Smoker,71,20,0.17671
t3332,60% Male,Smoker,71,21,0.19189
t3332,60% Male,Smoker,71,22,0.20695
t3332,60% Male,Smoker,71,23,0.2218
t3332,60% Male,Smoker,71,24,0.23541
t3332,60% Male,Smoker,71,25,0.248
t3332,60% Male,Smoker,72,1,0.00827
t3332,60% Male,Smoker,72,2,0.01546
t3332,60% Male,Smoker,72,3,0.0251
t3332,60% Male,Smoker,72,4,0.0358
t3332,60% Male,Smoker,72,5,0.0406
t3332,60% Male,Smoker,72,6,0.04415
t3332,60% Male,Smoker,72,7,0.04833
t3332,60% Male,Smoker,72,8,0.05326
t3332,60% Male,Smoker,72,9,0.05945
t3332,60% Male,Smoker,72,10,0.06625
t3332,60% Male,Smoker,72,11,0.07367
t3332,60% Male,Smoker,72,12,0.0814
t3332,60% Male,Smoker,72,13,0.09078
t3332,60% Male,Smoker,72,14,0.10205
t3332,60% Male,Smoker,72,15,0.11628
t3332,60% Male,Smoker,72,16,0.13231
t3332,60% Male,Smoker,72,17,0.14656
t3332,60% Male,Smoker,72,18,0.16149
t3332,60% Male,Smoker,72,19,0.17671
t3332,60% Male,Smoker,72,20,0.19189
t3332,60% Male,Smoker,72,21,0.20695
t3332,60% Male,Smoker,72,22,0.2218
t3332,60% Male,Smoker,72,23,0.23541
t3332,60% Male,Smoker,72,24,0.248
t3332,60% Male,Smoker,72,25,0.26468
t3332,60% Male,Smoker,73,1,0.00909
t3332,60% Male,Smoker,73,2,0.01688
t3332,60% Male,Smoker,73,3,0.02751
t3332,60% Male,Smoker,73,4,0.03884
t3332,60% Male,Smoker,73,5,0.04312
t3332,60% Male,Smoker,73,6,0.0472
t3332,60% Male,Smoker,73,7,0.05244
t3332,60% Male,Smoker,73,8,0.05807
t3332,60% Male,Smoker,73,9,0.06462
t3332,60% Male,Smoker,73,10,0.07246
t3332,60% Male,Smoker,73,11,0.07954
t3332,60% Male,Smoker,73,12,0.08866
t3332,60% Male,Smoker,73,13,0.09952
t3332,60% Male,Smoker,73,14,0.11278
t3332,60% Male,Smoker,73,15,0.13126
t3332,60% Male,Smoker,73,16,0.14576
t3332,60% Male,Smoker,73,17,0.16149
t3332,60% Male,Smoker,73,18,0.17671
t3332,60% Male,Smoker,73,19,0.19189
t3332,60% Male,Smoker,73,20,0.20695
t3332,60% Male,Smoker,73,21,0.2218
t3332,60% Male,Smoker,73,22,0.23541
t3332,60% Male,Smoker,73,23,0.248
t3332,60% Male,Smoker,73,24,0.26468
t3332,60% Male,Smoker,73,25,0.28261
t3332,60% Male,Smoker,74,1,0.00998
t3332,60% Male,Smoker,74,2,0.01839
t3332,60% Male,Smoker,74,3,0.03005
t3332,60% Male,Smoker,74,4,0.04115
t3332,60% Male,Smoker,74,5,0.0463
t3332,60% Male,Smoker,74,6,0.05158
t3332,60% Male,Smoker,74,7,0.05675
t3332,60% Male,Smoker,74,8,0.06308
t3332,60% Male,Smoker,74,9,0.07065
t3332,60% Male,Smoker,74,10,0.07821
t3332,60% Male,Smoker,74,11,0.08724
t3332,60% Male,Smoker,74,12,0.09672
t3332,60% Male,Smoker,74,13,0.10901
t3332,60% Male,Smoker,74,14,0.13026
t3332,60% Male,Smoker,74,15,0.14474
t3332,60% Male,Smoker,74,16,0.16077
t3332,60% Male,Smoker,74,17,0.17671
t3332,60% Male,Smoker,74,18,0.19189
t3332,60% Male,Smoker,74,19,0.20695
t3332,60% Male,Smoker,74,20,0.2218
t3332,60% Male,Smoker,74,21,0.23541
t3332,60% Male,Smoker,74,22,0.248
t3332,60% Male,Smoker,74,23,0.26468
t3332,60% Male,Smoker,74,24,0.28261
t3332,60% Male,Smoker,74,25,0.3021
t3332,60% Male,Smoker,75,1,0.01095
t3332,60% Male,Smoker,75,2,0.01999
t3332,60% Male,Smoker,75,3,0.03273
t3332,60% Male,Smoker,75,4,0.04349
t3332,60% Male,Smoker,75,5,0.04995
t3332,60% Male,Smoker,75,6,0.05541
t3332,60% Male,Smoker,75,7,0.06035
t3332,60% Male,Smoker,75,8,0.06753
t3332,60% Male,Smoker,75,9,0.07623
t3332,60% Male,Smoker,75,10,0.08628
t3332,60% Male,Smoker,75,11,0.09513
t3332,60% Male,Smoker,75,12,0.10886
t3332,60% Male,Smoker,75,13,0.12903
t3332,60% Male,Smoker,75,14,0.1434
t3332,60% Male,Smoker,75,15,0.15986
t3332,60% Male,Smoker,75,16,0.17671
t3332,60% Male,Smoker,75,17,0.19189
t3332,60% Male,Smoker,75,18,0.20695
t3332,60% Male,Smoker,75,19,0.2218
t3332,60% Male,Smoker,75,20,0.23541
t3332,60% Male,Smoker,75,21,0.248
t3332,60% Male,Smoker,75,22,0.26468
t3332,60% Male,Smoker,75,23,0.28261
t3332,60% Male,Smoker,75,24,0.3021
t3332,60% Male,Smoker,75,25,0.32272
t3332,60% Male,Smoker,76,1,0.012
t3332,60% Male,Smoker,76,2,0.02169
t3332,60% Male,Smoker,76,3,0.03509
t3332,60% Male,Smoker,76,4,0.04697
t3332,60% Male,Smoker,76,5,0.05328
t3332,60% Male,Smoker,76,6,0.0593
t3332,60% Male,Smoker,76,7,0.06587
t3332,60% Male,Smoker,76,8,0.07497
t3332,60% Male,Smoker,76,9,0.08463
t3332,60% Male,Smoker,76,10,0.09405
t3332,60% Male,Smoker,76,11,0.10726
t3332,60% Male,Smoker,76,12,0.12745
t3332,60% Male,Smoker,76,13,0.1418
t3332,60% Male,Smoker,76,14,0.15832
t3332,60% Male,Smoker,76,15,0.17671
t3332,60% Male,Smoker,76,16,0.19189
t3332,60% Male,Smoker,76,17,0.20695
t3332,60% Male,Smoker,76,18,0.2218
t3332,60% Male,Smoker,76,19,0.23541
t3332,60% Male,Smoker,76,20,0.248
t3332,60% Male,Smoker,76,21,0.26468
t3332,60% Male,Smoker,76,22,0.28261
t3332,60% Male,Smoker,76,23,0.3021
t3332,60% Male,Smoker,76,24,0.32272
t3332,60% Male,Smoker,76,25,0.34405
t3332,60% Male,Smoker,77,1,0.01312
t3332,60% Male,Smoker,77,2,0.02352
t3332,60% Male,Smoker,77,3,0.03759
t3332,60% Male,Smoker,77,4,0.05074
t3332,60% Male,Smoker,77,5,0.05773
t3332,60% Male,Smoker,77,6,0.06459
t3332,60% Male,Smoker,77,7,0.07204
t3332,60% Male,Smoker,77,8,0.08322
t3332,60% Male,Smoker,77,9,0.09233
t3332,60% Male,Smoker,77,10,0.10589
t3332,60% Male,Smoker,77,11,0.12557
t3332,60% Male,Smoker,77,12,0.13951
t3332,60% Male,Smoker,77,13,0.15629
t3332,60% Male,Smoker,77,14,0.17671
t3332,60% Male,Smoker,77,15,0.19189
t3332,60% Male,Smoker,77,16,0.20695
t3332,60% Male,Smoker,77,17,0.2218
t3332,60% Male,Smoker,77,18,0.23541
t3332,60% Male,Smoker,77,19,0.248
t3332,60% Male,Smoker,77,20,0.26468
t3332,60% Male,Smoker,77,21,0.28261
t3332,60% Male,Smoker,77,22,0.3021
t3332,60% Male,Smoker,77,23,0.32272
t3332,60% Male,Smoker,77,24,0.34405
t3332,60% Male,Smoker,77,25,0.36765
t3332,60% Male,Smoker,78,1,0.01433
t3332,60% Male,Smoker,78,2,0.02551
t3332,60% Male,Smoker,78,3,0.04028
t3332,60% Male,Smoker,78,4,0.05492
t3332,60% Male,Smoker,78,5,0.06273
t3332,60% Male,Smoker,78,6,0.06955
t3332,60% Male,Smoker,78,7,0.07994
t3332,60% Male,Smoker,78,8,0.09084
t3332,60% Male,Smoker,78,9,0.10383
t3332,60% Male,Smoker,78,10,0.12057
t3332,60% Male,Smoker,78,11,0.13691
t3332,60% Male,Smoker,78,12,0.15342
t3332,60% Male,Smoker,78,13,0.17519
t3332,60% Male,Smoker,78,14,0.19189
t3332,60% Male,Smoker,78,15,0.20695
t3332,60% Male,Smoker,78,16,0.2218
t3332,60% Male,Smoker,78,17,0.23541
t3332,60% Male,Smoker,78,18,0.248
t3332,60% Male,Smoker,78,19,0.26468
t3332,60% Male,Smoker,78,20,0.28261
t3332,60% Male,Smoker,78,21,0.3021
t3332,60% Male,Smoker,78,22,0.32272
t3332,60% Male,Smoker,78,23,0.34405
t3332,60% Male,Smoker,78,24,0.36765
t3332,60% Male,Smoker,78,25,0.39111
t3332,60% Male,Smoker,79,1,0.01567
t3332,60% Male,Smoker,79,2,0.02769
t3332,60% Male,Smoker,79,3,0.04322
t3332,60% Male,Smoker,79,4,0.0595
t3332,60% Male,Smoker,79,5,0.06947
t3332,60% Male,Smoker,79,6,0.07558
t3332,60% Male,Smoker,79,7,0.0874
t3332,60% Male,Smoker,79,8,0.10206
t3332,60% Male,Smoker,79,9,0.11672
t3332,60% Male,Smoker,79,10,0.13194
t3332,60% Male,Smoker,79,11,0.15011
t3332,60% Male,Smoker,79,12,0.17271
t3332,60% Male,Smoker,79,13,0.19189
t3332,60% Male,Smoker,79,14,0.20695
t3332,60% Male,Smoker,79,15,0.2218
t3332,60% Male,Smoker,79,16,0.23541
t3332,60% Male,Smoker,79,17,0.248
t3332,60% Male,Smoker,79,18,0.26468
t3332,60% Male,Smoker,79,19,0.28261
t3332,60% Male,Smoker,79,20,0.3021
t3332,60% Male,Smoker,79,21,0.32272
t3332,60% Male,Smoker,79,22,0.34405
t3332,60% Male,Smoker,79,23,0.36765
t3332,60% Male,Smoker,79,24,0.39111
t3332,60% Male,Smoker,79,25,0.41401
t3332,60% Male,Smoker,80,1,0.01717
t3332,60% Male,Smoker,80,2,0.03019
t3332,60% Male,Smoker,80,3,0.04644
t3332,60% Male,Smoker,80,4,0.06523
t3332,60% Male,Smoker,80,5,0.07478
t3332,60% Male,Smoker,80,6,0.08279
t3332,60% Male,Smoker,80,7,0.09793
t3332,60% Male,Smoker,80,8,0.11358
t3332,60% Male,Smoker,80,9,0.12746
t3332,60% Male,Smoker,80,10,0.14617
t3332,60% Male,Smoker,80,11,0.16926
t3332,60% Male,Smoker,80,12,0.19189
t3332,60% Male,Smoker,80,13,0.20695
t3332,60% Male,Smoker,80,14,0.2218
t3332,60% Male,Smoker,80,15,0.23541
t3332,60% Male,Smoker,80,16,0.248
t3332,60% Male,Smoker,80,17,0.26468
t3332,60% Male,Smoker,80,18,0.28261
t3332,60% Male,Smoker,80,19,0.3021
t3332,60% Male,Smoker,80,20,0.32272
t3332,60% Male,Smoker,80,21,0.34405
t3332,60% Male,Smoker,80,22,0.36765
t3332,60% Male,Smoker,80,23,0.39111
t3332,60% Male,Smoker,80,24,0.41401
t3332,60% Male,Smoker,80,25,0.43594
t3332,60% Male,Smoker,81,1,0.01889
t3332,60% Male,Smoker,81,2,0.03297
t3332,60% Male,Smoker,81,3,0.05046
t3332,60% Male,Smoker,81,4,0.07002
t3332,60% Male,Smoker,81,5,0.08049
t3332,60% Male,Smoker,81,6,0.09251
t3332,60% Male,Smoker,81,7,0.10813
t3332,60% Male,Smoker,81,8,0.12372
t3332,60% Male,Smoker,81,9,0.13824
t3332,60% Male,Smoker,81,10,0.16428
t3332,60% Male,Smoker,81,11,0.19012
t3332,60% Male,Smoker,81,12,0.20695
t3332,60% Male,Smoker,81,13,0.2218
t3332,60% Male,Smoker,81,14,0.23541
t3332,60% Male,Smoker,81,15,0.248
t3332,60% Male,Smoker,81,16,0.26468
t3332,60% Male,Smoker,81,17,0.28261
t3332,60% Male,Smoker,81,18,0.3021
t3332,60% Male,Smoker,81,19,0.32272
t3332,60% Male,Smoker,81,20,0.34405
t3332,60% Male,Smoker,81,21,0.36765
t3332,60% Male,Smoker,81,22,0.39111
t3332,60% Male,Smoker,81,23,0.41401
t3332,60% Male,Smoker,81,24,0.43594
t3332,60% Male,Smoker,81,25,0.45649
t3332,60% Male,Smoker,82,1,0.02083
t3332,60% Male,Smoker,82,2,0.03628
t3332,60% Male,Smoker,82,3,0.05486
t3332,60% Male,Smoker,82,4,0.07509
t3332,60% Male,Smoker,82,5,0.08663
t3332,60% Male,Smoker,82,6,0.10068
t3332,60% Male,Smoker,82,7,0.11743
t3332,60% Male,Smoker,82,8,0.13295
t3332,60% Male,Smoker,82,9,0.15807
t3332,60% Male,Smoker,82,10,0.18657
t3332,60% Male,Smoker,82,11,0.20695
t3332,60% Male,Smoker,82,12,0.2218
t3332,60% Male,Smoker,82,13,0.23541
t3332,60% Male,Smoker,82,14,0.248
t3332,60% Male,Smoker,82,15,0.26468
t3332,60% Male,Smoker,82,16,0.28261
t3332,60% Male,Smoker,82,17,0.3021
t3332,60% Male,Smoker,82,18,0.32272
t3332,60% Male,Smoker,82,19,0.34405
t3332,60% Male,Smoker,82,20,0.36765
t3332,60% Male,Smoker,82,21,0.39111
t3332,60% Male,Smoker,82,22,0.41401
t3332,60% Male,Smoker,82,23,0.43594
t3332,60% Male,Smoker,82,24,0.45649
t3332,60% Male,Smoker,82,25,0.4753
t3332,60% Male,Smoker,83,1,0.02317
t3332,60% Male,Smoker,83,2,0.03999
t3332,60% Male,Smoker,83,3,0.05965
t3332,60% Male,Smoker,83,4,0.08034
t3332,60% Male,Smoker,83,5,0.09316
t3332,60% Male,Smoker,83,6,0.1085
t3332,60% Male,Smoker,83,7,0.12471
t3332,60% Male,Smoker,83,8,0.15062
t3332,60% Male,Smoker,83,9,0.18125
t3332,60% Male,Smoker,83,10,0.20695
t3332,60% Male,Smoker,83,11,0.2218
t3332,60% Male,Smoker,83,12,0.23541
t3332,60% Male,Smoker,83,13,0.248
t3332,60% Male,Smoker,83,14,0.26468
t3332,60% Male,Smoker,83,15,0.28261
t3332,60% Male,Smoker,83,16,0.3021
t3332,60% Male,Smoker,83,17,0.32272
t3332,60% Male,Smoker,83,18,0.34405
t3332,60% Male,Smoker,83,19,0.36765
t3332,60% Male,Smoker,83,20,0.39111
t3332,60% Male,Smoker,83,21,0.41401
t3332,60% Male,Smoker,83,22,0.43594
t3332,60% Male,Smoker,83,23,0.45649
t3332,60% Male,Smoker,83,24,0.4753
t3332,60% Male,Smoker,83,25,0.50124
t3332,60% Male,Smoker,84,1,0.02584
t3332,60% Male,Smoker,84,2,0.04411
t3332,60% Male,Smoker,84,3,0.06476
t3332,60% Male,Smoker,84,4,0.08584
t3332,60% Male,Smoker,84,5,0.09985
t3332,60% Male,Smoker,84,6,0.11511
t3332,60% Male,Smoker,84,7,0.14091
t3332,60% Male,Smoker,84,8,0.17416
t3332,60% Male,Smoker,84,9,0.20695
t3332,60% Male,Smoker,84,10,0.2218
t3332,60% Male,Smoker,84,11,0.23541
t3332,60% Male,Smoker,84,12,0.248
t3332,60% Male,Smoker,84,13,0.26468
t3332,60% Male,Smoker,84,14,0.28261
t3332,60% Male,Smoker,84,15,0.3021
t3332,60% Male,Smoker,84,16,0.32272
t3332,60% Male,Smoker,84,17,0.34405
t3332,60% Male,Smoker,84,18,0.36765
t3332,60% Male,Smoker,84,19,0.39111
t3332,60% Male,Smoker,84,20,0.41401
t3332,60% Male,Smoker,84,21,0.43594
t3332,60% Male,Smoker,84,22,0.45649
t3332,60% Male,Smoker,84,23,0.4753
t3332,60% Male,Smoker,84,24,0.50124
t3332,60% Male,Smoker,84,25,0.52858
t3332,60% Male,Smoker,85,1,0.02885
t3332,60% Male,Smoker,85,2,0.04866
t3332,60% Male,Smoker,85,3,0.07022
t3332,60% Male,Smoker,85,4,0.09133
t3332,60% Male,Smoker,85,5,0.10581
t3332,60% Male,Smoker,85,6,0.12973
t3332,60% Male,Smoker,85,7,0.16528
t3332,60% Male,Smoker,85,8,0.20239
t3332,60% Male,Smoker,85,9,0.2218
t3332,60% Male,Smoker,85,10,0.23541
t3332,60% Male,Smoker,85,11,0.248
t3332,60% Male,Smoker,85,12,0.26468
t3332,60% Male,Smoker,85,13,0.28261
t3332,60% Male,Smoker,85,14,0.3021
t3332,60% Male,Smoker,85,15,0.32272
t3332,60% Male,Smoker,85,16,0.34405
t3332,60% Male,Smoker,85,17,0.36765
t3332,60% Male,Smoker,85,18,0.39111
t3332,60% Male,Smoker,85,19,0.41401
t3332,60% Male,Smoker,85,20,0.43594
t3332,60% Male,Smoker,85,21,0.45649
t3332,60% Male,Smoker,85,22,0.4753
t3332,60% Male,Smoker,85,23,0.50124
t3332,60% Male,Smoker,85,24,0.52858
t3332,60% Male,Smoker,85,25,0.55743
t3332,60% Male,Smoker,86,1,0.03223
t3332,60% Male,Smoker,86,2,0.05363
t3332,60% Male,Smoker,86,3,0.07584
t3332,60% Male,Smoker,86,4,0.09661
t3332,60% Male,Smoker,86,5,0.11457
t3332,60% Male,Smoker,86,6,0.15349
t3332,60% Male,Smoker,86,7,0.19327
t3332,60% Male,Smoker,86,8,0.2218
t3332,60% Male,Smoker,86,9,0.23541
t3332,60% Male,Smoker,86,10,0.248
t3332,60% Male,Smoker,86,11,0.26468
t3332,60% Male,Smoker,86,12,0.28261
t3332,60% Male,Smoker,86,13,0.3021
t3332,60% Male,Smoker,86,14,0.32272
t3332,60% Male,Smoker,86,15,0.34405
t3332,60% Male,Smoker,86,16,0.36765
t3332,60% Male,Smoker,86,17,0.39111
t3332,60% Male,Smoker,86,18,0.41401
t3332,60% Male,Smoker,86,19,0.43594
t3332,60% Male,Smoker,86,20,0.45649
t3332,60% Male,Smoker,86,21,0.4753
t3332,60% Male,Smoker,86,22,0.50124
t3332,60% Male,Smoker,86,23,0.52858
t3332,60% Male,Smoker,86,24,0.55743
t3332,60% Male,Smoker,86,25,0.58784
t3332,60% Male,Smoker,87,1,0.03602
t3332,60% Male,Smoker,87,2,0.05901
t3332,60% Male,Smoker,87,3,0.08143
t3332,60% Male,Smoker,87,4,0.10142
t3332,60% Male,Smoker,87,5,0.13986
t3332,60% Male,Smoker,87,6,0.17959
t3332,60% Male,Smoker,87,7,0.2218
t3332,60% Male,Smoker,87,8,0.23541
t3332,60% Male,Smoker,87,9,0.248
